Week Ending,Federal Provider Number,Provider Name,Provider State,Submitted Data,Passed Quality Assurance Check,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Residents Hospitalizations with Confirmed COVID-19,Residents Hospitalizations with Confirmed COVID-19 and Up to Date with Vaccines,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,"Number of Residents who are Up to Date on COVID-19 Vaccinations, 14 Days or More Before Positive Test",Number of Residents Staying in this Facility for At Least 1 Day This Week,Number of Residents Staying in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines,Recent Percentage of Current Residents Up to Date with COVID-19 Vaccines,Number of All Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week,Number of Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines,Recent Percentage of Current Healthcare Personnel Up to Date with COVID-19 Vaccines
01/05/2025,245459,The Gardens At Winsted Llc,MN,Yes,Yes,3,117,0,10,2,0,0,125,0,44,6,13.636,90,6,6.667
01/05/2025,245460,Jones Harrison Residence,MN,Yes,Yes,1,178,0,27,0,0,0,234,1,122,68,55.738,267,4,1.498
01/05/2025,245461,Eventide Lutheran Home,MN,Yes,Yes,0,282,0,37,0,0,0,323,0,121,114,94.215,263,40,15.209
01/05/2025,245464,Ostrander Care And Rehab,MN,Yes,Yes,0,34,0,1,0,0,0,28,0,18,15,83.333,28,21,75
01/05/2025,245467,Hendricks Community Hospital,MN,Yes,Yes,0,71,0,1,0,0,0,188,0,45,33,73.333,184,12,6.522
01/05/2025,245469,Essentia Health Northern Pines Medical Center,MN,Yes,Yes,0,40,0,1,0,0,0,74,0,32,29,90.625,96,18,18.75
01/05/2025,245474,Park View Care Center,MN,Yes,Yes,2,209,0,31,0,0,0,290,1,84,46,54.762,245,12,4.898
01/05/2025,245476,Good Samaritan Society - Pine River,MN,Yes,Yes,0,50,0,1,0,0,0,48,0,28,13,46.429,43,3,6.977
01/05/2025,245482,Prairie Manor Care Center,MN,Yes,Yes,0,51,0,8,0,0,0,126,0,35,31,88.571,119,5,4.202
01/05/2025,245483,The North Shore Estates Llc,MN,Yes,Yes,0,86,0,5,0,0,0,127,0,68,34,50,93,20,21.505
01/05/2025,245484,Villa St Vincent,MN,Yes,Yes,1,237,0,42,0,0,0,324,0,94,18,19.149,250,1,0.4
01/05/2025,245486,Perham Living,MN,Yes,Yes,1,131,0,3,0,0,0,230,1,91,67,73.626,226,4,1.77
01/05/2025,245488,Good Samaritan Society - Woodland,MN,Yes,Yes,0,46,0,4,0,0,0,69,0,40,25,62.5,63,0,0
01/05/2025,245489,Emmanuel Nursing Home,MN,Yes,Yes,0,97,0,16,0,0,0,191,0,49,29,59.184,140,1,0.714
01/05/2025,245490,Oak Hills Living Center,MN,Yes,Yes,0,137,0,8,0,0,0,329,0,69,50,72.464,297,0,0
01/05/2025,245491,Moose Lake Village,MN,Yes,Yes,0,89,0,15,0,0,0,199,0,54,31,57.407,132,4,3.03
01/05/2025,245494,Elim Wellspring,MN,Yes,Yes,1,211,0,24,0,0,0,268,0,80,21,26.25,206,17,8.252
01/05/2025,245497,Haven Homes Of Maple Plain,MN,Yes,Yes,0,90,0,15,0,0,0,142,0,66,37,56.061,163,23,14.11
01/05/2025,245500,Good Samaritan Society - Bethany,MN,Yes,Yes,0,183,0,24,0,0,0,204,0,76,43,56.579,135,0,0
01/05/2025,245502,Benedictine Care Community,MN,Yes,Yes,13,90,0,1,0,0,0,82,10,45,24,53.333,103,5,4.854
01/05/2025,245507,Hillcrest Care & Rehabilitation Center,MN,Yes,Yes,0,129,0,11,0,0,0,166,0,63,14,22.222,89,0,0
01/05/2025,245511,Cura Of Monticello,MN,Yes,Yes,0,110,0,23,0,0,0,273,0,59,26,44.068,159,6,3.774
01/05/2025,245512,First Care Living Center,MN,Yes,Yes,1,44,0,5,0,0,0,98,1,28,22,78.571,87,2,2.299
01/05/2025,245513,"Lake Ridge Care Center Of Buffalo, Inc.",MN,Yes,Yes,0,90,0,6,0,0,0,81,0,54,31,57.407,125,5,4
01/05/2025,245514,Mala Strana Care & Rehabilitation Center,MN,Yes,Yes,2,141,0,16,0,0,0,97,1,58,36,62.069,142,24,16.901
01/05/2025,245518,Woodlake Healthcare And Rehabilitation Center,MN,Yes,Yes,0,301,0,22,0,0,0,240,0,161,88,54.658,338,0,0
01/05/2025,245519,Courage Kenny Rehabilitation Institutes Trp,MN,Yes,Yes,0,34,0,0,0,0,0,245,0,40,14,35,249,37,14.859
01/05/2025,245522,Living Meadows At Luther - Madelia,MN,Yes,Yes,0,54,0,8,0,0,0,102,0,36,21,58.333,76,14,18.421
01/05/2025,245524,Little Sisters Of The Poor,MN,Yes,Yes,0,35,0,2,0,0,0,105,0,30,1,3.333,100,19,19
01/05/2025,245528,Gundersen Harmony Care Center,MN,Yes,Yes,2,65,0,10,0,0,0,61,2,30,23,76.667,71,10,14.085
01/05/2025,245530,Samaritan Bethany Home On Eighth,MN,Yes,Yes,2,88,0,2,0,0,0,159,2,85,39,45.882,193,38,19.689
01/05/2025,245533,Lakeside Generations Health Care Center,MN,Yes,Yes,4,134,0,8,0,0,0,140,2,46,28,60.87,103,3,2.913
01/05/2025,245536,Green Lea Senior Living,MN,Yes,Yes,2,64,0,2,0,0,0,74,1,27,14,51.852,59,3,5.085
01/05/2025,245537,Minnewaska Community Health Services,MN,Yes,Yes,0,62,0,8,0,0,0,54,0,33,17,51.515,90,3,3.333
01/05/2025,245542,Littlefork Care Center,MN,Yes,Yes,0,63,0,2,0,0,0,91,0,36,9,25,85,0,0
01/05/2025,245545,Fair Meadow Nursing Home,MN,Yes,Yes,5,67,0,5,0,0,0,117,3,41,21,51.22,83,4,4.819
01/05/2025,245548,Tuff Memorial Home,MN,Yes,Yes,0,68,0,11,0,0,0,82,0,34,22,64.706,93,5,5.376
01/05/2025,245550,North Star Manor,MN,Yes,Yes,0,75,0,5,0,0,0,128,0,40,22,55,100,12,12
01/05/2025,245551,Clarkfield Care Center,MN,Yes,Yes,4,41,0,4,0,0,0,63,2,28,14,50,60,5,8.333
01/05/2025,245553,Parkview Manor Nursing Home,MN,Yes,Yes,0,55,0,13,0,0,0,76,0,32,22,68.75,57,5,8.772
01/05/2025,245554,Renvilla Health Center,MN,Yes,Yes,0,46,0,17,0,0,0,81,0,34,30,88.235,73,4,5.479
01/05/2025,245559,Viking Manor Nursing Home,MN,Yes,Yes,0,79,0,3,0,0,0,87,0,40,24,60,74,10,13.514
01/05/2025,245563,Green Pine Acres Nursing Home,MN,Yes,Yes,0,90,0,4,0,0,0,183,0,55,32,58.182,143,1,0.699
01/05/2025,245564,Browns Valley Health Center,MN,Yes,Yes,0,47,0,5,0,0,0,93,0,29,27,93.103,72,8,11.111
01/05/2025,245570,Maple Lawn Senior Care,MN,Yes,Yes,0,68,0,7,0,0,0,108,0,37,25,67.568,181,5,2.762
01/05/2025,245572,Colonial Manor Nursing Home,MN,Yes,Yes,0,51,0,1,0,0,0,58,0,23,5,21.739,56,0,0
01/05/2025,245575,Barrett Care Center Inc,MN,Yes,Yes,0,69,0,4,0,0,0,44,0,39,35,89.744,72,28,38.889
01/05/2025,245579,Essentia Health Grace Home,MN,Yes,Yes,0,36,0,0,0,0,0,105,0,23,9,39.13,81,5,6.173
01/05/2025,245580,Lakewood Care Center,MN,Yes,Yes,0,24,0,0,0,0,0,96,0,26,3,11.538,81,5,6.173
01/05/2025,245581,Fair Oaks Nursing & Rehab Llc,MN,Yes,Yes,0,71,0,9,0,0,0,157,0,47,29,61.702,117,0,0
01/05/2025,245583,Auburn Home In Waconia,MN,Yes,Yes,1,27,0,1,0,0,0,55,0,35,15,42.857,89,0,0
01/05/2025,245587,Ebenezer Integrated Care & Rehab,MN,Yes,Yes,0,219,0,27,0,0,0,165,0,67,32,47.761,140,0,0
01/05/2025,245588,St Williams Living Center,MN,Yes,Yes,2,58,0,5,0,0,0,133,0,44,33,75,132,0,0
01/05/2025,245589,Buffalo Lake Health Care Center,MN,Yes,Yes,0,71,0,0,0,0,0,135,0,45,40,88.889,158,4,2.532
01/05/2025,245590,The Lutheran Home: Belle Plaine,MN,Yes,Yes,1,109,0,4,0,0,0,131,0,53,35,66.038,157,17,10.828
01/05/2025,245593,Good Samaritan Society - St James,MN,Yes,Yes,0,42,0,3,0,0,0,63,0,30,19,63.333,38,0,0
01/05/2025,245594,Gil-Mor Manor,MN,Yes,Yes,0,43,0,0,0,0,0,106,0,32,28,87.5,74,16,21.622
01/05/2025,245595,Good Samaritan Society - Westbrook,MN,Yes,Yes,0,67,0,1,0,0,0,80,0,29,17,58.621,58,0,0
01/05/2025,245597,Sunnyside Care Center,MN,Yes,Yes,0,38,0,7,0,0,0,55,0,29,14,48.276,91,0,0
01/05/2025,245599,Divine Providence Community Home,MN,Yes,Yes,0,49,0,0,0,0,0,69,0,45,30,66.667,137,25,18.248
01/05/2025,245604,Auburn Manor,MN,Yes,Yes,1,76,0,6,0,0,0,127,1,46,32,69.565,112,0,0
01/05/2025,245610,St Gertrudes Health & Rehabilitation Center,MN,Yes,Yes,0,171,0,15,0,0,0,239,0,97,59,60.825,271,0,0
01/05/2025,245617,Carondelet Village Care Center,MN,Yes,Yes,1,13,0,1,0,0,0,101,1,42,35,83.333,250,5,2
01/05/2025,245618,Walker Methodist Westwood Ridge Ii,MN,Yes,Yes,1,64,0,1,0,0,0,115,1,30,15,50,142,0,0
01/05/2025,245620,Mn Veterans Home Minneapolis,MN,Yes,Yes,0,467,0,45,0,0,0,520,0,294,228,77.551,602,86,14.286
01/05/2025,245622,Meadows On Fairview,MN,Yes,Yes,4,13,0,1,0,0,0,29,0,19,5,26.316,62,2,3.226
01/05/2025,245626,Rochester Rehabilitation And Living Center,MN,Yes,Yes,0,59,0,2,0,0,0,115,0,42,18,42.857,85,0,0
01/05/2025,245627,The Birches At Trillium Woods,MN,Yes,Yes,0,59,0,3,0,0,0,98,0,43,29,67.442,212,10,4.717
01/05/2025,245628,Minnesota Veterans Home - Silver Bay,MN,Yes,Yes,10,112,0,11,0,0,0,249,5,47,36,76.596,141,24,17.021
01/05/2025,245631,Mn Veterans Home - Luverne,MN,Yes,Yes,0,90,0,10,0,0,0,266,0,63,48,76.19,180,22,12.222
01/05/2025,245632,St Therese Of Woodbury Llc,MN,Yes,Yes,0,106,0,9,1,0,0,115,0,56,26,46.429,293,38,12.969
01/05/2025,245633,Sartell Therapy Suites,MN,Yes,Yes,2,62,0,0,0,0,0,50,2,19,17,89.474,35,33,94.286
01/05/2025,245634,Aurora On France,MN,Yes,Yes,0,134,0,6,0,0,0,189,0,100,49,49,224,1,0.446
01/05/2025,245635,St Johns On Fountain Lake,MN,Yes,Yes,0,72,0,6,0,0,0,190,0,72,50,69.444,219,4,1.826
01/05/2025,245636,Mn Veterans Home Fergus Falls,MN,Yes,Yes,0,147,0,15,0,0,0,299,0,77,48,62.338,188,12,6.383
01/05/2025,245637,Norris Square,MN,Yes,Yes,3,52,0,8,0,0,0,89,3,32,22,68.75,208,2,0.962
01/05/2025,255050,Jefferson Davis Community Hospital Ecf,MS,Yes,Yes,0,51,0,1,0,0,0,44,0,43,24,55.814,90,0,0
01/05/2025,255072,Winston County Nursing Home,MS,Yes,Yes,0,130,0,14,0,0,0,69,0,90,33,36.667,130,0,0
01/05/2025,255091,"Lexington Manor Senior Care, Llc",MS,Yes,Yes,0,65,0,2,0,0,0,72,0,56,39,69.643,76,0,0
01/05/2025,255093,The Pillars Of Biloxi,MS,Yes,Yes,0,253,0,13,0,0,0,142,0,146,57,39.041,186,0,0
01/05/2025,255095,Care Center Of Laurel,MS,Yes,Yes,0,185,0,16,0,0,0,146,0,96,63,65.625,129,6,4.651
01/05/2025,255097,Care Center Of Aberdeen,MS,Yes,Yes,0,161,0,16,0,0,0,86,0,90,78,86.667,139,0,0
01/05/2025,255102,Diversicare Of Ripley,MS,Yes,Yes,0,296,0,16,0,0,0,171,0,106,47,44.34,151,18,11.921
01/05/2025,255103,Edgewood Health & Rehabilitation,MS,Yes,Yes,0,227,0,8,0,0,0,175,0,117,0,0,151,0,0
01/05/2025,255104,Grenada Living Center,MS,Yes,Yes,0,170,0,25,0,0,0,136,0,87,0,0,139,0,0
01/05/2025,255109,Diversicare Of Southaven,MS,Yes,Yes,0,326,0,29,0,0,0,183,0,132,27,20.455,143,0,0
01/05/2025,255110,"Ms Care Center Of Alcorn County, Inc-Snf",MS,Yes,Yes,0,255,0,16,1,0,0,270,0,94,38,40.426,230,1,0.435
01/05/2025,255119,Diversicare Of Amory,MS,Yes,Yes,0,177,0,12,0,0,0,162,0,102,0,0,135,0,0
01/05/2025,255130,Tippah County Nursing Home,MS,Yes,Yes,0,78,0,5,0,0,0,106,0,34,0,0,87,1,1.149
01/05/2025,255137,Neshoba County Nursing Home,MS,Yes,Yes,0,176,0,22,0,0,0,188,0,134,67,50,121,0,0
01/05/2025,255138,Ashland Health And Rehabilitation,MS,Yes,Yes,0,68,0,12,0,0,0,82,0,57,19,33.333,100,0,0
01/05/2025,255140,The Bluffs Rehabilitation And Healthcare Center,MS,Yes,Yes,0,71,0,6,0,0,0,59,0,98,6,6.122,115,0,0
01/05/2025,255141,Picayune Rehabilitation And Healthcare Center,MS,Yes,Yes,0,190,0,18,0,0,0,111,0,107,0,0,179,0,0
01/05/2025,255146,Yazoo City Rehabilitation And Healthcare Center,MS,Yes,Yes,0,331,0,16,0,0,0,236,0,133,22,16.541,153,0,0
01/05/2025,255148,Woodlands Rehabilitation And Healthcare Center,MS,Yes,Yes,0,289,0,15,0,0,0,155,0,141,110,78.014,122,81,66.393
01/05/2025,255149,Bedford Care Center Of Petal,MS,Yes,Yes,0,93,0,14,0,0,0,77,0,47,25,53.191,78,3,3.846
01/05/2025,255150,Bedford Care Center Of Mendenh,MS,Yes,Yes,0,94,0,1,0,0,0,101,0,58,41,70.69,75,1,1.333
01/05/2025,255153,Bedford Care Center Of Newton,MS,Yes,Yes,0,89,0,9,0,0,0,114,0,56,37,66.071,90,4,4.444
01/05/2025,255154,Crystal Rehabilitation And Healthcare Center,MS,Yes,Yes,0,194,0,23,0,0,0,118,0,88,0,0,128,0,0
01/05/2025,255156,Grenada Rehabilitation And Healthcare Center,MS,Yes,Yes,0,196,0,18,0,0,0,156,0,93,3,3.226,166,0,0
01/05/2025,255158,Bedford Care Center Of Hattiesburg,MS,Yes,Yes,0,79,0,16,0,0,0,111,0,105,46,43.81,433,1,0.231
01/05/2025,255159,Perry County Nursing Center,MS,Yes,Yes,0,149,0,18,0,0,0,97,0,57,0,0,120,0,0
01/05/2025,255160,Daniel Health Care Inc Dba The Meadows,MS,Yes,Yes,2,363,0,22,0,0,0,221,0,130,49,37.692,243,0,0
01/05/2025,255162,Trend Health And Rehab Of Brookhaven,MS,Yes,Yes,0,118,0,7,0,0,0,94,0,59,21,35.593,120,0,0
01/05/2025,255164,Jefferson County Nursing Home,MS,Yes,Yes,0,98,0,9,0,0,0,85,0,39,37,94.872,66,16,24.242
01/05/2025,255166,Queen City Nursing Center,MS,Yes,Yes,0,163,0,13,0,0,0,98,0,61,39,63.934,78,0,0
01/05/2025,255169,Adams County Nursing Center,MS,Yes,Yes,0,136,0,11,0,0,0,76,0,59,1,1.695,102,0,0
01/05/2025,255171,Winona Manor Health Care And Rehabilitation Center,MS,Yes,Yes,0,115,0,11,0,0,0,82,0,92,0,0,124,0,0
01/05/2025,255172,Starkville Manor Health Care And Rehabilitation Ce,MS,Yes,Yes,0,122,0,15,0,0,0,74,0,109,2,1.835,159,1,0.629
01/05/2025,255173,Glenburney Health Care And Rehabilitation Center,MS,Yes,Yes,0,109,0,7,0,0,0,131,0,65,37,56.923,64,0,0
01/05/2025,255179,"Leakesville Rehabilitation And Nursing Center, Inc",MS,Yes,Yes,0,129,0,17,0,0,0,135,0,57,20,35.088,87,0,0
01/05/2025,255181,Glen Oaks Nursing Center,MS,Yes,Yes,0,43,0,19,0,0,0,83,0,39,20,51.282,71,2,2.817
01/05/2025,255182,Lakeview Nursing Center,MS,Yes,Yes,0,250,0,20,0,0,0,189,0,89,40,44.944,148,0,0
01/05/2025,255185,Indianola Rehabilitation And Healthcare Center,MS,Yes,Yes,0,143,0,7,0,0,0,130,0,62,30,48.387,108,0,0
01/05/2025,255191,Attala County Nursing Center,MS,Yes,Yes,0,144,0,14,0,0,0,143,0,101,61,60.396,128,1,0.781
01/05/2025,255192,Claiborne County Senior Care,MS,Yes,Yes,0,115,0,13,0,0,0,94,0,67,20,29.851,94,1,1.064
01/05/2025,255206,Aurora Health And Rehabilitation,MS,Yes,Yes,0,71,0,19,0,0,0,92,0,82,49,59.756,124,15,12.097
01/05/2025,255207,Plaza Community Living Center,MS,Yes,Yes,0,186,0,18,0,0,0,116,0,93,52,55.914,123,0,0
01/05/2025,255214,Lawrence Co Nursing Center,MS,Yes,Yes,0,78,0,4,0,0,0,88,0,55,0,0,87,0,0
01/05/2025,255215,Landmark Of Collins,MS,Yes,Yes,0,135,0,11,0,0,0,124,0,59,21,35.593,102,1,0.98
01/05/2025,255216,Riverview Nursing & Rehabilitation Center,MS,Yes,Yes,0,90,0,5,0,0,0,87,0,64,46,71.875,82,0,0
01/05/2025,255217,River Heights Healthcare Center,MS,Yes,Yes,0,161,0,8,0,0,0,93,0,60,37,61.667,63,0,0
01/05/2025,255218,Tishomingo Manor,MS,Yes,Yes,0,246,0,40,0,0,0,166,0,95,28,29.474,172,0,0
01/05/2025,255219,Arbor Walk Healthcare Center,MS,Yes,Yes,0,92,0,16,0,0,0,94,0,51,12,23.529,67,14,20.896
01/05/2025,255221,Haven Hall Health Care Center,MS,Yes,Yes,0,87,0,6,0,0,0,56,0,72,0,0,120,0,0
01/05/2025,255222,Trinity Healthcare Center,MS,Yes,Yes,0,138,0,11,0,0,0,117,0,61,31,50.82,147,1,0.68
01/05/2025,255226,Natchez Rehabilitation And Healthcare Center,MS,Yes,Yes,0,114,0,9,0,0,0,64,0,48,2,4.167,77,0,0
01/05/2025,255227,Columbia Rehabilitation And Healthcare Center,MS,Yes,Yes,0,122,0,7,0,0,0,79,0,84,50,59.524,143,0,0
01/05/2025,255228,Delta Rehabilitation And Healthcare Center,MS,Yes,Yes,0,144,0,5,0,0,0,89,0,68,48,70.588,108,2,1.852
01/05/2025,255229,Holly Springs Rehabilitation And Healthcare Center,MS,Yes,Yes,0,253,0,8,0,0,0,175,0,86,24,27.907,127,0,0
01/05/2025,255230,Baptist Memorial Hospital Gt,MS,Yes,Yes,0,5,0,1,0,0,0,11,0,0,0,0,31,0,0
01/05/2025,255232,Cornerstone Rehabilitation And Healthcare Center,MS,Yes,Yes,0,218,0,6,0,0,0,170,0,89,3,3.371,113,1,0.885
01/05/2025,255233,Azalea Gardens Nursing Center,MS,Yes,Yes,0,135,0,12,0,0,0,166,0,61,37,60.656,83,1,1.205
01/05/2025,255234,Shady Lawn Health And Rehabilitation,MS,Yes,Yes,0,108,0,12,0,0,0,48,0,80,60,75,125,10,8
01/05/2025,255243,Billdora Senior Care,MS,Yes,Yes,0,76,0,2,0,0,0,83,0,49,16,32.653,84,0,0
01/05/2025,255244,Sunplex Sub-Acute Center,MS,Yes,Yes,0,81,0,10,0,0,0,52,0,54,26,48.148,80,0,0
01/05/2025,255247,Rest Haven Health And Rehabilitation,MS,Yes,Yes,0,98,0,6,0,0,0,80,0,47,19,40.426,65,1,1.538
01/05/2025,255249,Compere Nh Inc,MS,Yes,Yes,0,73,0,6,0,0,0,67,0,56,0,0,94,2,2.128
01/05/2025,255250,Ms Care Center Of Morton,MS,Yes,Yes,0,248,0,52,0,0,0,203,0,112,60,53.571,191,1,0.524
01/05/2025,255251,Ms Care Center Of Dekalb,MS,Yes,Yes,0,120,0,10,0,0,0,127,0,56,35,62.5,106,0,0
01/05/2025,255252,Ms Care Center Of Greenville,MS,Yes,Yes,0,150,0,7,0,0,0,137,0,70,43,61.429,117,7,5.983
01/05/2025,255257,The Windsor Place,MS,Yes,Yes,0,211,0,26,0,0,0,208,0,129,45,34.884,281,5,1.779
01/05/2025,255260,Hilltop Manor Health And Rehabilitation Center,MS,Yes,Yes,0,144,0,19,0,0,0,81,0,55,30,54.545,91,3,3.297
01/05/2025,255261,The Oaks Rehabilitation And Healthcare Center,MS,Yes,Yes,0,167,0,19,0,0,0,81,0,75,60,80,97,5,5.155
01/05/2025,255262,Laurelwood Community Living Center,MS,Yes,Yes,0,142,0,30,0,0,0,93,0,47,0,0,91,0,0
01/05/2025,255264,Longwood Comm Living Center,MS,Yes,Yes,0,61,0,5,0,0,0,61,0,45,34,75.556,84,3,3.571
01/05/2025,255265,Windham House Of Hattiesburg,MS,Yes,Yes,0,69,0,2,0,0,0,116,0,56,25,44.643,162,0,0
01/05/2025,255266,Brandon Court,MS,Yes,Yes,0,226,0,7,0,0,0,116,0,84,1,1.19,100,0,0
01/05/2025,255267,Clarksdale Nursing Center,MS,Yes,Yes,0,68,0,2,0,0,0,75,0,55,40,72.727,78,0,0
01/05/2025,255268,New Albany Health & Rehab Center,MS,Yes,Yes,0,230,0,7,0,0,0,125,0,95,18,18.947,137,3,2.19
01/05/2025,255269,Oxford Health & Rehab Center,MS,Yes,Yes,0,126,0,4,0,0,0,144,0,92,47,51.087,163,1,0.613
01/05/2025,255270,Pontotoc Health & Rehab Center,MS,Yes,Yes,0,130,0,8,0,0,0,103,0,53,29,54.717,98,2,2.041
01/05/2025,255271,Liberty Community Living Ctr,MS,Yes,Yes,0,185,0,18,0,0,0,136,0,70,27,38.571,145,3,2.069
01/05/2025,255272,"Myrtles Nursing Center, Llc",MS,Yes,Yes,1,196,0,11,0,0,0,113,0,89,31,34.831,123,0,0
01/05/2025,255273,Parkway Health & Rehab Llc,MS,Yes,Yes,0,104,0,4,0,0,0,79,0,79,34,43.038,72,0,0
01/05/2025,255274,Highland Home,MS,Yes,Yes,0,177,0,12,0,0,0,69,0,111,0,0,128,0,0
01/05/2025,255275,"Magnolia Senior Care, Llc",MS,Yes,Yes,0,87,0,4,0,0,0,65,0,46,35,76.087,99,0,0
01/05/2025,255276,The Madison Health And Rehab,MS,Yes,Yes,0,74,0,2,0,0,0,78,0,57,22,38.596,127,4,3.15
01/05/2025,255277,Greene County Health And Rehabilitation,MS,Yes,Yes,0,74,0,0,0,0,0,130,0,55,19,34.545,101,0,0
01/05/2025,255278,Hillcrest Nursing Center,MS,Yes,Yes,0,291,0,30,0,0,0,200,0,93,0,0,108,0,0
01/05/2025,255279,Sardis Community  Nh,MS,Yes,Yes,0,106,0,4,0,0,0,87,0,54,44,81.481,74,12,16.216
01/05/2025,255280,Camellia Estates,MS,Yes,Yes,0,71,0,8,0,0,0,58,0,24,2,8.333,96,0,0
01/05/2025,255281,Landmark Of Desoto,MS,Yes,Yes,16,125,0,3,0,0,0,57,0,54,0,0,54,0,0
01/05/2025,255282,Clinton Healthcare Llc - Snf,MS,Yes,Yes,0,164,0,5,0,0,0,98,0,121,41,33.884,167,2,1.198
01/05/2025,255284,Heritage House Nursing Center,MS,Yes,Yes,0,90,0,9,0,0,0,86,0,56,1,1.786,97,0,0
01/05/2025,255285,Community Place,MS,Yes,Yes,0,63,0,1,0,0,0,43,0,60,34,56.667,87,42,48.276
01/05/2025,255286,Pine View Health And Rehabilitation Center,MS,Yes,Yes,0,244,0,15,0,0,0,149,0,87,64,73.563,115,0,0
01/05/2025,255288,Diversicare Of Quitman,MS,Yes,Yes,0,243,0,24,0,0,0,185,0,106,70,66.038,113,4,3.54
01/05/2025,255290,Driftwood Nursing Center,MS,Yes,Yes,0,217,0,11,0,0,0,208,0,111,17,15.315,144,0,0
01/05/2025,255291,Copiah Living Center,MS,Yes,Yes,0,138,0,6,0,0,0,91,0,51,29,56.863,75,1,1.333
01/05/2025,255292,Legacy Manor Nursing And Rehabilitation,MS,Yes,Yes,0,76,0,4,0,0,0,73,0,53,21,39.623,68,2,2.941
01/05/2025,255293,Diversicare Of Shelby,MS,Yes,Yes,0,92,0,2,0,0,0,88,0,56,36,64.286,84,0,0
01/05/2025,255294,Greenbough Health And Rehabilitation Center,MS,Yes,Yes,0,88,0,8,0,0,0,96,0,59,0,0,76,0,0
01/05/2025,255296,Desoto Healthcare Center,MS,Yes,Yes,9,157,0,13,0,0,0,84,0,92,27,29.348,160,0,0
01/05/2025,255299,Vineyard Court Nursing Center,MS,Yes,Yes,0,105,0,6,0,0,0,81,0,50,2,4,126,0,0
01/05/2025,255300,Willow Creek Retirement Center,MS,Yes,Yes,0,172,0,8,0,0,0,135,0,77,12,15.584,123,0,0
01/05/2025,255301,"Carrington, Llc D/B/A The Carrington",MS,Yes,Yes,0,150,0,7,0,0,0,92,0,59,26,44.068,85,2,2.353
01/05/2025,255302,Senatobia Healthcare & Rehab,MS,Yes,Yes,0,242,0,24,0,0,0,181,0,98,24,24.49,149,1,0.671
01/05/2025,255303,Briar Hill Rest Home,MS,Yes,Yes,10,120,0,7,0,0,0,84,2,48,26,54.167,85,0,0
01/05/2025,255304,The Nichols Center,MS,Yes,Yes,4,150,0,9,0,0,0,123,0,53,0,0,108,2,1.852
01/05/2025,255305,River Place Nursing Center,MS,Yes,Yes,0,146,0,4,0,0,0,95,0,51,0,0,78,0,0
01/05/2025,255306,Trend Health And Rehab Of Houston,MS,Yes,Yes,0,118,0,11,0,0,0,56,0,46,0,0,124,0,0
01/05/2025,255307,Golden Age Nursing Home,MS,Yes,Yes,0,155,0,17,0,0,0,162,0,82,53,64.634,191,10,5.236
01/05/2025,255308,Stone County Rehabilitation And Nursing Ctr Inc,MS,Yes,Yes,0,114,0,6,0,0,0,138,0,48,20,41.667,102,11,10.784
01/05/2025,255309,Cedars Health Center,MS,Yes,Yes,0,140,0,9,0,0,0,207,0,132,49,37.121,339,2,0.59
01/05/2025,255310,Silver Cross Health & Rehab,MS,Yes,Yes,0,167,0,16,0,0,0,183,0,48,7,14.583,73,1,1.37
01/05/2025,255311,Great Oaks Rehabilitation And Healthcare Center,MS,Yes,Yes,0,173,0,5,0,0,0,107,0,50,10,20,63,0,0
01/05/2025,255312,"Union Co Health And Rehab Center, Inc",MS,Yes,Yes,0,84,0,23,0,0,0,46,0,50,6,12,85,2,2.353
01/05/2025,255313,Dugan Memorial Home,MS,Yes,Yes,0,95,0,5,0,0,0,100,0,53,23,43.396,121,0,0
01/05/2025,255314,Washington Care Center,MS,Yes,Yes,0,85,0,4,0,0,0,85,0,50,39,78,78,70,89.744
01/05/2025,255316,The Grove,MS,Yes,Yes,1,202,0,12,0,0,0,162,0,84,36,42.857,119,5,4.202
01/05/2025,255318,J G Alexander Nursing Center,MS,Yes,Yes,0,114,0,4,0,0,0,147,0,57,20,35.088,136,9,6.618
01/05/2025,255319,"Sunshine Health Care, Inc",MS,Yes,Yes,0,108,0,6,0,0,0,133,0,58,23,39.655,128,6,4.688
01/05/2025,255320,Landmark Nursing And Rehab Center,MS,Yes,Yes,0,150,0,12,0,0,0,117,0,77,29,37.662,108,8,7.407
01/05/2025,255321,Hattiesburg Health & Rehab Center,MS,Yes,Yes,0,281,0,17,0,0,0,244,0,149,44,29.53,247,0,0
01/05/2025,255323,Greenbriar Nursing Center,MS,Yes,Yes,0,162,0,6,0,0,0,148,0,86,37,43.023,152,17,11.184
01/05/2025,255324,Bruce Community Living Center,MS,Yes,Yes,0,52,0,2,0,0,0,65,0,30,12,40,73,0,0
01/05/2025,255325,Wisteria Gardens,MS,Yes,Yes,0,104,0,4,0,0,0,78,0,48,4,8.333,94,0,0
01/05/2025,255326,Pine Forest Health And Rehabilitation,MS,Yes,Yes,0,131,0,6,0,0,0,97,0,97,69,71.134,148,7,4.73
